,Unnamed: 0,date,retweets,favorites,text,location,language,sescore
11290,11291,4/18/2015 9:17,0,0,Mike Seery: What is the Difference Between Old Crop & New Crop in the Agricultural Commodities? ,,en,1
11291,11292,4/17/2015 15:28,0,0,Trend line support. ~ via ,,en,1
11292,11293,4/17/2015 15:27,0,0,Trend line support. ,,en,1
11293,11294,4/17/2015 14:49,0,0,"CHICAGO cierre diurno May15 1,01 355,92 May15 1,38 149,51 May15 0,00 181,68 Reuters",,en,1
11295,11296,4/17/2015 10:05,1,0,"CHICAGO apertura diurno May15 -0,37 354,54 May15 0,00 148,13 May15 0,37 182,05 Reuters",,en,1
11296,11297,4/17/2015 9:14,2,0,"CHICAGO cierre nocturno May15 0,37 355,28 May15 -0,30 147,83 May15 0,37 182,05 Reuters",,en,1
11297,11298,4/17/2015 5:19,0,0,Daily Marex Spectron Ethanol Report is up: ,,en,1
11298,11299,4/17/2015 2:47,0,0,"CHICAGO cierre diurno May15 0,37 354,91 May15 0,10 148,13 May15 1,38 181,68 Reuters via",,en,1
11299,11300,4/17/2015 0:00,0,0,Members Saw Our Penny Stock Picks Gain 1600 In 4 Months! Subscribe Here For New Picks: ,,en,1
11300,11301,4/16/2015 22:59,0,0,Platinum Members Saw Our Stock Alerts Gain Over 1600 In 4 Months! Subscribe Here: ,,en,1
11301,11302,4/16/2015 22:41,0,0,Our Penny Stock Alert On Is Up 97 In 3 Days! Big News: ,,en,1
11302,11303,4/16/2015 18:03,0,1,CMEGroup offices. Free ,,en,1
11303,11304,4/16/2015 14:36,1,0,"CHICAGO cierre diurno May15 0,37 354,91 May15 0,10 148,13 May15 1,38 181,68 Reuters",,en,1
11305,11306,4/16/2015 11:06,0,0,Gains Over 2500 In one Trade.. Subscribe Here! .. ,,en,1
11306,11307,4/16/2015 10:00,1,0,"CHICAGO apertura diurno May15 0,09 354,63 May15 -0,20 147,83 May15 1,10 181,40 Reuters",,en,1
11307,11308,4/16/2015 9:04,1,0,"CHICAGO cierre nocturno May15 0,00 354,54 May15 0,00 148,03 May15 1,19 144,76 Reuters",,en,1
11308,11309,4/16/2015 5:17,0,0,Daily Marex Spectron Ethanol Report is up: ,,en,1
11309,11310,4/16/2015 2:56,0,0,Our Penny Stock Alert On Gained As Much As 140 In The Past 2 Days! Big News: ,,en,1
11310,11311,4/16/2015 1:35,0,0,Platinum Members Saw Our Stock Alerts Gain Over 1600 In 4 Months! Subscribe Here: ,,en,1
11311,11312,4/15/2015 21:30,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11312,11313,4/15/2015 20:54,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed ,,en,1
11313,11314,4/15/2015 19:02,0,0,Members Saw Our Penny Stock Picks Gain 1600 In 4 Months! Subscribe Here For New Picks: ,,en,1
11314,11315,4/15/2015 14:33,1,0,"CHICAGO cierre diurno May15 1,75 354,54 May15 0,79 147,83 May15 -2,39 180,21 Reuters",,en,1
11316,11317,4/15/2015 12:24,0,0,Members Saw Our Penny Stock Picks Gain 1600 In 4 Months! Subscribe Here For New Picks: ,,en,1
11317,11318,4/15/2015 11:40,0,0,Platinum Members Saw Our Stock Alerts Gain Over 1600 In 4 Months! Subscribe Here: ,,en,1
11318,11319,4/15/2015 11:12,0,0,Our Penny Stock Alert On Yesterday Closed Up 64! Get Our Next Pick Early: ,,en,1
11319,11320,4/15/2015 10:18,1,0,"CHICAGO apertura diurno May15 2,76 355,55 May15 -0,10 146,95 May15 0,73 183,33 Reuters",,en,1
11320,11321,4/15/2015 8:59,0,0,"CHICAGO cierre nocturno May15 0,73 353,53 May15 -0,79 146,26 May15 -0,83 183,31 Reuters",,en,1
11321,11322,4/15/2015 6:38,0,0,Platinum Members Saw Our Stock Alerts Gain Over 1600 In 4 Months! Subscribe Here: ,,en,1
11322,11323,4/15/2015 5:54,0,1,Long 368. ,,en,1
11323,11324,4/15/2015 4:05,0,0,Our Penny Stock Alert On Yesterday Closed Up 64! Get Our Next Pick Early: ,,en,1
11324,11325,4/15/2015 2:32,0,0,Members Saw Our Penny Stock Picks Gain 1600 In 4 Months! Subscribe Here For New Picks: ,,en,1
11325,11326,4/15/2015 2:10,0,0,Premium Alerts Ranked For Gains 2834 Last Week .. ,,en,1
11326,11327,4/14/2015 23:48,0,0,Members Saw Our Picks Gain Over 1600 In 4 Months! Subscribe Here For New Picks: ,,en,1
11327,11328,4/14/2015 21:42,0,0,Platinum Members Saw Our Stock Alerts Gain Over 1600 In 4 Months! Subscribe Here: ,,en,1
11328,11329,4/14/2015 21:15,0,0,Our Penny Stock Alert On Today Closed Up 64! Get Our Next Pick Early: ,,en,1
11329,11330,4/14/2015 14:32,2,1,"CHICAGO cierre diurno May15 4,13 352,70 May15 0,98 146,85 May15 -1,84 182,69 Reuters",,en,1
11330,11331,4/14/2015 13:53,0,0,Members Saw Our Picks Gain Over 1600 In 4 Months! Subscribe Here For New Picks: ,,en,1
11331,11332,4/14/2015 13:31,0,0,Our Penny Stock Alerts Have Been Seeing Record Gains! Big News: ,,en,1
11333,11334,4/14/2015 11:27,3,4,a favor de en el ,,es,1
11334,11335,4/14/2015 10:13,0,0,After MASSIVE Gains We Have A New Penny Stock Pick Today! Check It Out: ,,en,1
11335,11336,4/14/2015 9:50,1,0,"CHICAGO apertura diurno May15 1,93 350,50 May15 0,20 146,06 May15 -0,83 183,70 Reuters",,en,1
11336,11337,4/14/2015 9:01,1,0,"CHICAGO cierre nocturno May15 2,57 351,14 May15 0,39 146,26 May15 -0,83 183,70 Reuters",,en,1
11337,11338,4/14/2015 4:40,0,0,Our Penny Stock Alerts Have Been Seeing Record Gains! Big News: ,,en,1
11338,11339,4/13/2015 17:30,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400 In 4 Months! Go Platinum: ,,en,1
11339,11340,4/13/2015 17:30,0,0,Gained A MASSIVE 680 In 6 Trading Days! Special Penny Stock Alert: ,,en,1
11340,11341,4/13/2015 16:43,0,0,Yesterday We Made In Just One Trade More Info Here .. ,,en,1
11341,11342,4/13/2015 15:36,3,0,"CHICAGO cierre diurno May15 -1,01 348,57 May15 -2,56 145,87 May15 -8,91 184,53 Reuters",,en,1
11345,11346,4/13/2015 11:02,2,0,"CHICAGO apertura diurno May15 0,73 350,32 May15 -1,18 147,24 May15 -6,80 186,64 Reuters",,en,1
11346,11347,4/13/2015 9:25,0,1,"CHICAGO cierre nocturno May15 0,46 350,04 May15 -0,79 147,64 May15 -5,42 188,02 Reuters",,en,1
11347,11348,4/13/2015 9:06,2,0,"CHICAGO cierre nocturno May15 0,46 350,04 May15 -0,79 147,64 May15 -5,42 188,02 Reuters",,en,1
11348,11349,4/13/2015 8:45,0,0,"RT settling lower, but downside tests expected to be limited. ",,en,1
11349,11350,4/12/2015 15:44,0,0,"settling lower, but downside tests expected to be limited. ",,en,1
11350,11351,4/12/2015 11:57,0,0,in ONE TRADE!! By Follwing Their Signals More Info Here .. ,,en,1
11351,11352,4/12/2015 2:56,1,2,Growth Of Global Food Production Hits New Post-Crisis High ,,en,1
11353,11354,4/11/2015 20:52,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400 In 4 Months! Go Platinum: ,,en,1
11354,11355,4/11/2015 18:00,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400 In 4 Months! Go Platinum: ,,en,1
11355,11356,4/11/2015 16:52,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400 In 4 Months! Go Platinum: ,,en,1
11356,11357,4/11/2015 15:36,0,0,Gained A MASSIVE 680 In 6 Trading Days! Special Penny Stock Alert: ,,en,1
11357,11358,4/11/2015 12:21,0,0,"This Service Made 20,000 Gains In the Last Month! Subscribe Here .. ",,en,1
11358,11359,4/11/2015 12:20,0,0,Our Penny Stock Newsletter Picks Gained Over 1400 In the Past 4 months! Subscribe Here: ,,en,1
11359,11360,4/11/2015 11:43,0,0,Gained A MASSIVE 680 In 6 Trading Days! Special Penny Stock Alert: ,,en,1
11360,11361,4/11/2015 10:01,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400 In 4 Months! Go Platinum: ,,en,1
11361,11362,4/11/2015 4:19,0,0,The Most Accurate Stock Alert Service Made Yesterday .. ,,en,1
11362,11363,4/11/2015 2:10,0,0,The Most Accurate Stock Alert Service Made Yesterday .. ,,en,1
11363,11364,4/10/2015 21:46,0,0,Our Penny Stock Newsletter Picks Gained Over 1400 In the Past 4 months! Subscribe Here: ,,en,1
11364,11365,4/10/2015 19:34,0,0,Gained A MASSIVE 680 In 6 Trading Days! Special Alert: ,,en,1
11365,11366,4/10/2015 17:46,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400 In 4 Months! Go Platinum: ,,en,1
11366,11367,4/10/2015 9:54,0,0,"CHICAGO apertura diurno May15 1,38 351,69 May15 0,30 149,11 May15 1,65 192,24 Reuters",,en,1
11367,11368,4/10/2015 9:24,0,0,Yesterday We Made In Just One Trade More Info Here .. ,,en,1
11368,11369,4/10/2015 9:00,1,0,"CHICAGO cierre nocturno May15 0,18 350,50 May15 0,10 148,92 May15 0,00 190,59 Reuters",,en,1
11369,11370,4/10/2015 6:25,1,0,Daily Marex Spectron Ethanol Report is up: ,,en,1
11370,11371,4/10/2015 6:25,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400 In 4 Months! Go Platinum: ,,en,1
11371,11372,4/10/2015 6:02,0,0,Was One Of The Top Penny Stocks With 757 Gains In Less Than 2 Weeks! Big News: ,,en,1
11372,11373,4/9/2015 18:16,0,0,Tony_BATtista is boring and stagnant but lacks any IV. Is there any kind of option play here?,,en,1
11373,11374,4/9/2015 14:49,0,1,A check in on Futures vs ETFs. ,,en,1
11374,11375,4/9/2015 14:38,1,0,"CHICAGO cierre diurno May15 -6,61 350,32 May15 -0,49 148,82 May15 -2,76 190,59 Reuters",,en,1
11375,11376,4/9/2015 13:48,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400 In 4 Months! Go Platinum: ,,en,1
11376,11377,4/9/2015 13:34,0,0,Sluggish U.S. Corn Demand Increases Ending Stocks ,,en,1
11379,11380,4/9/2015 10:10,0,0,U.S. forecaster ups El Nino chance to 70 for N. Hemisphere summer ,,en,1
11380,11381,4/9/2015 9:59,1,0,"CHICAGO apertura diurno May15 -2,94 353,99 May15 -0,39 148,92 May15 -2,11 191,23 Reuters",,en,1
11381,11382,4/9/2015 9:03,1,0,"CHICAGO cierre nocturno May15 -2,02 354,91 May15 -0,59 148,72 May15 -1,47 191,87 Reuters",,en,1
11382,11383,4/9/2015 4:57,0,1,Daily Marex Spectron Ethanol Report is up: ,,en,1
11383,11384,4/9/2015 1:28,0,0,Gained A MASSIVE 680 In The Past 6 Trading Days! Special Alert: ,,en,1
11384,11385,4/9/2015 0:59,0,0,Was One Of The Top Penny Stocks With 757 Gains In Less Than 2 Weeks! Big News: ,,en,1
11385,11386,4/8/2015 21:25,1,0,Was One Of The Top Penny Stocks With 757 Gains In Less Than 2 Weeks! Big News: ,,en,1
11386,11387,4/8/2015 16:23,0,0,My Friend Made Million Trading Like this! .. ,,en,1
11387,11388,4/8/2015 14:28,2,0,"CHICAGO cierre diurno May15 0,46 357,20 May15 -1,48 149,31 May15 -0,09 193,16 Reuters",,en,1
11388,11389,4/8/2015 13:28,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400 In 4 Months! Go Platinum: ,,en,1
11389,11390,4/8/2015 13:02,0,0,Has Gained 506 In The Past Week! Huge Update: ,,en,1
11391,11392,4/8/2015 11:53,0,1,"So you want me to sell in the on ethanol production fears, in front of summer driving season w cheapest gas in 4yrs? Huh?? ",,en,1
11392,11393,4/8/2015 9:49,2,1,"CHICAGO apertura diurno May15 0,37 357,11 May15 -0,79 150,00 May15 -1,29 191,97 Reuters",,en,1
11393,11394,4/8/2015 9:11,1,0,"CHICAGO cierre nocturno May15 0,37 357,11 May15 0,10 150,89 May15 0,09 193,34 Reuters",,en,1
11394,11395,4/8/2015 4:38,0,0,Is One Of The Top Penny Stocks With 757 Gains In 1 and a half Weeks! Big News: ,,en,2
11395,11396,4/7/2015 18:29,0,0,Grains in 2015 A Depressed Sector : ,,en,1
11396,11397,4/7/2015 18:18,0,0,Winners and losers in Q1 2015 and looking ahead to Q2 ,,en,1
11397,11398,4/7/2015 15:10,0,0,Gained As Much As 1005 Within 3 Days! Market News: ,,en,1
11398,11399,4/7/2015 14:32,4,0,"CHICAGO cierre diurno May15 -2,48 357,02 May15 -0,69 150,89 May15 -0,28 193,62 Reuters",,en,1
11399,11400,4/7/2015 12:06,0,0,Gains Over 2500 In one Trade.. Subscribe Here! .. ,,en,1
11400,11401,4/7/2015 9:49,4,0,"CHICAGO apertura diurno May15 -2,30 357,20 May15 -1,08 150,49 May15 -3,40 190,50 Reuters",,en,1
11401,11402,4/7/2015 9:00,1,0,"CHICAGO cierre nocturno May15 -1,19 358,31 May15 -0,20 151,38 May15 -1,93 191,97 Reuters",,en,1
11402,11403,4/7/2015 7:01,0,0,Our Penny Stock Pick On Ran Up 801 In 6 Weeks! Big News: ,,en,1
11403,11404,4/7/2015 6:07,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400 In 4 Months! Go Platinum: ,,en,1
11404,11405,4/7/2015 3:58,0,0,Latest Marex Spectron US Ethanol report is up: ,,en,1
11405,11406,4/6/2015 23:27,0,0,EXCELLENT TRADING ALERTS - TURNED INTO 1.4 MILLION HIGHLY RECOMMENDED!! .. ,,en,1
11406,11407,4/6/2015 17:29,0,0,EXCELLENT TRADING ALERTS - TURNED INTO 1.4 MILLION HIGHLY RECOMMENDED!! .. ,,en,1
11407,11408,4/6/2015 14:47,1,0,"CHICAGO cierre diurno May15 -2,76 359,50 May15 -0,59 151,57 May15 -3,12 193,90 Reuters",,en,1
11409,11410,4/6/2015 11:30,0,0,Commodities: First Quarter Overview And Best Bets For Q2 And Beyond ,,en,1
11410,11411,4/6/2015 9:48,1,0,"CHICAGO apertura diurno May15 -1,47 360,79 May15 -0,30 151,87 May15 -1,10 195,92 Reuters",,en,1
11411,11412,4/6/2015 9:42,0,0,Grains: First Quarter Review And The Outlook For Q2 ,,en,1
11412,11413,4/6/2015 9:03,1,0,"CHICAGO cierre nocturno May15 0,00 362,26 May15 0,59 152,76 May15 1,56 198,58 Reuters",,en,1
11413,11414,4/6/2015 7:35,0,0,RT Consolidation to turn higher in the coming weeks for the ,,en,1
11414,11415,4/6/2015 7:05,0,0,TradingStreet: A Bear Market In Corn Looms: A Bear Market In Corn Looms livetradingnews,,en,1
11415,11416,4/6/2015 6:52,2,1,Commodities: First Quarter Overview And Best Bets For Q2 And Beyond ,,en,1
11416,11417,4/6/2015 6:20,2,1,Grains: First Quarter Review And The Outlook For Q2 ,,en,1
11417,11418,4/6/2015 5:31,0,0,A Bear Market In Corn Looms: A Bear Market In Corn Looms The large supply of ... ,,en,1
11418,11419,4/6/2015 5:31,0,0,A Bear Market In Corn Looms: A Bear Market In Corn Looms The large supply of ... ,,en,1
11419,11420,4/6/2015 5:31,0,0,A Bear Market In Corn Looms: A Bear Market In Corn Looms The large supply of ... ,,en,1
11420,11421,4/6/2015 4:20,0,0,A Bear Market In Corn Looms: A Bear Market In Corn Looms The large supply of ... ,,en,1
11421,11422,4/6/2015 4:20,0,0,A Bear Market In Corn Looms: A Bear Market In Corn Looms The large supply of ... ,,en,1
11422,11423,4/6/2015 3:49,0,0,A Bear Market In Corn Looms: A Bear Market In Corn Looms The large supply of ... ,,en,1
11423,11424,4/5/2015 14:48,0,0,Consolidation to turn higher in the coming weeks for the ,,en,1
11424,11425,4/5/2015 10:48,0,0,~ via ,,nl,1
11425,11426,4/5/2015 10:44,0,0,,,nl,1
11426,11427,4/4/2015 11:23,0,0,Gained As Much As 1005 Within 3 Days! Market News: ,,en,1
11427,11428,4/4/2015 9:48,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400 In 4 Months! Go Platinum: ,,en,1
11428,11429,4/4/2015 4:33,0,0,Our Penny Stock Pick On Ran Up 801 In 6 Weeks! Big News: ,,en,1
11429,11430,4/3/2015 21:16,0,0,Platinum Members Saw Penny Stock Picks Gain Over 1400 In 4 Months! Go Platinum: ,,en,1
11430,11431,4/3/2015 20:19,0,0,Our Penny Stock Pick On Ran Up 801 In 6 Weeks! Big News: ,,en,1
11431,11432,4/3/2015 19:44,0,0,Gained As Much As 1005 Within 3 Days! Market News: ,,en,1
11432,11433,4/3/2015 9:23,0,0,Turn Into Over In Just 30 Days Using THIS!!! .. ,,en,1
11433,11434,4/3/2015 1:46,0,0,This Guy Is Making Millions! Watch This Video Proof Here At .. ,,en,1
11434,11435,4/3/2015 1:04,0,0,"Chicago Agriculture Commodities Finish Mixed: Chicago Agriculture Commodities Finish Mixed SOYB,... ",,en,1
11435,11436,4/3/2015 1:04,0,0,"Chicago Agriculture Commodities Finish Mixed: Chicago Agriculture Commodities Finish Mixed SOYB,... ",,en,1
11436,11437,4/3/2015 1:04,0,0,"Chicago Agriculture Commodities Finish Mixed: Chicago Agriculture Commodities Finish Mixed SOYB,... ",,en,1
11437,11438,4/2/2015 17:44,0,0,Our Penny Stock Alerts Gained Over 1400 In Just Over 4 Months! Subscribe today: ,,en,1
11438,11439,4/2/2015 16:59,0,0,Gained As Much As 1005 Within 3 Days! Market News: ,,en,1
11439,11440,4/2/2015 16:58,0,0,Our Penny Stock Pick On Ran Up 801 In 6 Weeks! Big News: ,,en,1
11440,11441,4/2/2015 16:42,0,0,getting a leg.,,en,1
11441,11442,4/2/2015 12:50,0,0,Gains Over 2500 In one Trade.. Subscribe Here! .. ,,en,1
11442,11443,4/2/2015 12:48,0,0,Gained As Much As 1005 Within 3 Days! Market News: ,,en,1
11443,11444,4/2/2015 11:49,0,0,Our Penny Stock Pick On Ran Up 801 In 6 Weeks! Big News: ,,en,1
11444,11445,4/2/2015 2:33,0,0,Ranks with over 80 in alert gains today. Click here .. ,,en,1
11445,11446,4/1/2015 22:09,0,0,"Corn, wheat dive after USDA report; beans bounce ",,en,1
11446,11447,4/1/2015 21:47,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed S... ,,en,1
11447,11448,4/1/2015 21:47,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed S... ,,en,1
11448,11449,4/1/2015 21:23,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed S... ,,en,1
11449,11450,4/1/2015 21:22,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed S... ,,en,1
11450,11451,4/1/2015 21:21,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed S... ,,en,1
11451,11452,4/1/2015 21:21,0,0,Chicago Agriculture Commodities Finished Mixed: Chicago Agriculture Commodities Finished Mixed S... ,,en,1
11452,11453,4/1/2015 19:12,0,0,Our Penny Stock Pick On Is Up Over 708 So Far! Big News: ,,en,1
11453,11454,4/1/2015 18:33,0,0,Our Penny Stock Alerts Gained Over 1400 In Just Over 4 Months! Subscribe today: ,,en,1
11454,11455,4/1/2015 18:09,0,0,Gained As Much As 1005 Within 3 Days! Market News: ,,en,1
11455,11456,4/1/2015 17:23,0,0,"After looked sagging, it returned up to look like b/o, then sank hugely yesterday; small recovery today. ",,en,1
11456,11457,4/1/2015 14:32,0,0,"CHICAGO cierre diurno May15 5,88 363,45 May15 2,07 150,20 May15 6,34 194,35 Reuters",,en,1
11457,11458,4/1/2015 13:57,2,2,Commodity Funds Continue To Struggle via benzinga ,,en,1
11458,11459,4/1/2015 13:34,0,0,Commodity Funds Continue To Struggle MatthewMcCall,,en,1
11459,11460,4/1/2015 13:01,0,0,The Most Accurate Stock Alert Service Made Yesterday .. ,,en,1
11461,11462,4/1/2015 12:44,0,0,Not ideal for and shorts!! Ethanol Prices Surge Wednesday on Sharply Lower Reported Inventories ,,en,1
11462,11463,4/1/2015 12:40,0,0,When trend deviation gets extreme index bottoms near 200-month ,,en,1
11463,11464,4/1/2015 9:50,2,0,"CHICAGO apertura diurno May15 -1,65 359,23 May15 -0,30 147,83 May15 -1,19 186,82 Reuters",,en,1
11464,11465,4/1/2015 8:59,2,0,"CHICAGO cierre nocturno May15 2,11 359,68 May15 0,20 148,33 May15 -0,55 187,47 Reuters",,en,1
11465,11466,4/1/2015 5:39,0,0,"Ugly Month/Quarter Ends With Corn Holed, Sold, Good As Gold ",,en,1
11466,11467,4/1/2015 4:12,0,0,Gained As Much As 1005 Within 3 Days! Market News: ,,en,1
11467,11468,4/1/2015 3:20,0,0,Our Penny Stock Alerts Gained Over 1400 In Just Over 4 Months! Subscribe today: ,,en,1
11468,11469,4/1/2015 2:48,0,0,Our Penny Stock Pick On Is Up Over 400 So Far! Big News: ,,en,1
11469,11470,4/1/2015 0:40,0,0,Chicago Agriculture Commodities Finish Lower: Chicago Agriculture Commodities Finish Lower ,,en,1
11470,11471,4/1/2015 0:40,0,0,Chicago Agriculture Commodities Finish Lower: Chicago Agriculture Commodities Finish Lower ,,en,1
11471,11472,4/1/2015 0:40,0,0,Chicago Agriculture Commodities Finish Lower: Chicago Agriculture Commodities Finish Lower ,,en,1
11472,11473,4/1/2015 0:28,0,0,Chicago Agriculture Commodities Finish Lower: Chicago Agriculture Commodities Finish Lower ,,en,1
11473,11474,3/31/2015 23:39,0,0,"Ugly Month/Quarter Ends With Corn Holed, Sold, Good As Gold ",,en,1
11474,11475,3/31/2015 16:49,0,0,"Ugly Month/Quarter Ends With Corn Holed, Sold, Good As Gold ",,en,1
11475,11476,3/31/2015 16:49,0,0,Our Penny Stock Alerts Gained Over 1400 In Just Over 4 Months! Subscribe today: ,,en,1
11476,11477,3/31/2015 16:31,0,0,Corn dips after surprise on US inventories ,,en,1
11477,11478,3/31/2015 15:46,0,0,Gained As Much As 1005 Within 3 Days! Market News: ,,en,1
11478,11479,3/31/2015 14:53,0,0,Our Penny Stock Pick On Is Up Over 400 So Far! Big News: ,,en,1
11479,11480,3/31/2015 14:35,3,0,"CHICAGO cierre diurno May15 2,02 357,57 May15 -7,19 148,13 May15 -6,80 188,02 Reuters",,en,1
11480,11481,3/31/2015 14:20,0,0,This Guy Turned Into Over In Just 30 Days!!! .. ,,en,1
11481,11482,3/31/2015 13:47,0,1,Closed Corn strangle with fronts -18 ,,en,1
11483,11484,3/31/2015 13:20,0,0,inventories of 7.745B bushels as of March 1 are up 10.5 from a year ago and stand against trade estimates for 7.609B. ,,en,1
11484,11485,3/31/2015 13:11,0,0,,,en,1
11485,11486,3/31/2015 13:08,0,0,"Corn, wheat dive after USDA report; beans bounce ",,en,1
11486,11487,3/31/2015 13:06,0,0,"It's only Tuesday, but if this weekly false breakout in holds, could get some downside momentum going. ",,en,1
11487,11488,3/31/2015 12:17,0,0,Locked in the Corn gains w/ fronts off 14 = ,,en,1
11488,11489,3/31/2015 11:06,1,1,A prediction of a forecast in Corn can be decieving ,,en,1
11489,11490,3/31/2015 9:46,1,0,"CHICAGO apertura diurno May15 -2,02 353,53 May15 -0,79 154,53 May15 -1,75 193,07 Reuters",,en,1
11490,11491,3/31/2015 9:25,3,0,"CHICAGO cierre nocturno May15 -1,56 353,99 May15 -0,79 154,53 May15 -1,84 192,98 Reuters",,en,1
11491,11492,3/30/2015 22:47,0,0,Our Penny Stock Alerts Gained Over 1400 In Just Over 4 Months! Subscribe today: ,,en,1
11492,11493,3/30/2015 22:41,0,0,Our Penny Stock Pick On Is Up Over 400 So Far! Big News: ,,en,1
11493,11494,3/30/2015 22:25,0,0,Gained As Much As 1005 Within 3 Days! Market News: ,,en,1
11494,11495,3/30/2015 22:03,0,0,Dive in corn prices has farmers planting beans ,,en,1
11495,11496,3/30/2015 21:40,0,0,A Bear Market Rally In Commodities ,,en,1
11496,11497,3/30/2015 15:59,0,1,"CHICAGO cierre diurno May15 0,18 355,55 May15 1,38 155,31 May15 8,27 195,00 Reuters",,en,1
11497,11498,3/30/2015 15:54,0,0,Our Stock Tips Have Gained Over 230 Within 2 Days! Huge News: ,,en,1
11498,11499,3/30/2015 15:46,0,0,in ONE TRADE!! By Follwing Their Signals More Info Here .. ,,en,1
11499,11500,3/30/2015 15:16,1,0,"CHICAGO cierre diurno May15 0,18 355,55 May15 1,38 155,31 May15 8,27 195,00 Reuters",,en,1
11500,11501,3/30/2015 14:49,0,0,/ZC continues even today acting out of character with downtrend. Wish I'd switched long instead of stopping out ,,en,1
11501,11502,3/30/2015 14:19,0,0,Bought a bunch of Corn strangles today into planning report tomorrow -- gamma seems impossibly cheap ,,en,1
11503,11504,3/30/2015 11:01,0,0,Dive in corn prices has farmers planting beans ,,en,1
11504,11505,3/30/2015 10:53,0,0,Soybeans and Corn Locked in Food Fight ,,en,1
11505,11506,3/30/2015 10:40,0,0,Dive in corn prices has farmers planting beans ,,en,1
11506,11507,3/30/2015 10:33,0,0,Dive in corn prices has farmers planting beans ,,en,1
11507,11508,3/30/2015 9:42,1,0,"CHICAGO apertura diurno May15 1,56 356,93 May15 0,30 154,23 May15 3,12 189,67 Reuters",,en,1
11508,11509,3/30/2015 9:22,0,0,RT Studies continue to improve in the Fresh bull signal generated. ,,en,1
11509,11510,3/30/2015 9:13,0,0,Corn spread just at the planting season begins ,,en,1
11510,11511,3/30/2015 8:54,1,0,"CHICAGO cierre nocturno May15 -0,28 355,09 May15 0,10 154,04 May15 1,47 188,02 Reuters",,en,1
11511,11512,3/30/2015 3:37,0,0,Our Penny Stock Pick On Gained As Much As 236 In 2 Days! Get Our Next Pick Early: ,,en,1
11512,11513,3/30/2015 2:17,0,0,tripled in value within 2 days as of yesterdays high! high! Big News: ,,en,1
11513,11514,3/29/2015 20:13,0,0,Our Penny Stock Pick On Gained As Much As 236 In 2 Days! Get Our Next Pick Early: ,,en,1
11514,11515,3/29/2015 18:07,0,0,tripled in value within 2 days as of yesterdays high! high! Big News: ,,en,1
11515,11516,3/29/2015 18:07,0,0,Our Stock Tips Have Gained Over 230 Within 2 Days! Huge News: ,,en,1
11516,11517,3/29/2015 14:02,0,0,Studies continue to improve in the Fresh bull signal generated. ,,en,1
11517,11518,3/28/2015 15:32,0,0,Our Penny Stock Pick On Gained As Much As 236 In 2 Days! Get Our Next Pick Early: ,,en,1
11518,11519,3/28/2015 14:20,0,0,Our Stock Tips Have Gained Over 230 Within 2 Days! Huge News: ,,en,1
11519,11520,3/28/2015 13:20,0,0,"This Service Made 20,000 Gains In the Last Month! Subscribe Here .. ",,en,1
11520,11521,3/28/2015 12:36,0,0,tripled in value within 2 days as of yesterdays high! high! Big News: ,,en,1
11521,11522,3/28/2015 4:14,0,0,tripled in value within 2 days as of yesterdays high! high! Big News: ,,en,1
11522,11523,3/28/2015 3:37,0,0,Our Penny Stock Pick On Gained As Much As 236 In 2 Days! Get Our Next Pick Early: ,,en,1
11523,11524,3/27/2015 14:41,4,0,"CHICAGO cierre diurno May15 -2,39 355,37 May15 0,10 153,94 May15 3,03 186,55 Reuters",,en,1
11525,11526,3/27/2015 9:48,1,0,"CHICAGO apertura diurno May15 -0,92 357,11 May15 -0,10 153,94 May15 1,01 184,43 Reuters",,en,1
11526,11527,3/27/2015 9:08,1,0,"CHICAGO cierre nocturno May15 -1,01 357,02 May15 -0,39 153,64 May15 1,29 184,71 Reuters",,en,1
11527,11528,3/27/2015 5:01,0,0,Our Winning Stock Tips Gained Over 680 In The Past 2 Months! Subscribe Today: ,,en,1
11528,11529,3/27/2015 4:47,0,0,Our Penny Stock Alerts Have Gained Over 1000 So Far This Year! Big News: ,,en,1
